20373240810.11541, 0.3404358353510897
21600426186.46277, 0.33861985472154965
24855791871.649708, 0.33389830508474583
29278833366.3956, 0.32953995157384997
31777289470.023167, 0.3273607748184021
36141127191.74868, 0.32300242130750617
40626190116.01097, 0.3208232445520582
44611786895.4884, 0.3179176755447943
49564825521.537674, 0.31573849878934634
55715750480.64993, 0.3131961259079904
62629996554.17206, 0.3113801452784505
70402290816.09325, 0.30847457627118646
80070332914.17668, 0.3073849878934627
91066045417.96405, 0.30593220338983074
103571751561.9124, 0.3048426150121067
115070840070.8645, 0.30302663438256666
124890201352.33472, 0.3019370460048427
138756177910.5555, 0.30157384987893465
152368731148.59488, 0.3004842615012108
178435718965.11362, 0.29866828087167074
208962203482.19803, 0.2972154963680389
246146635247.95825, 0.2943099273607749
293359737297.71814, 0.291041162227603
337571514138.1669, 0.2884987893462472
386180957681.0919, 0.2837772397094432
449610638905.9734, 0.2797820823244554
508371508132.80786, 0.27615012106537556
561519632231.1864, 0.27288135593220364
620224171372.4763, 0.26888619854721557
689084768344.6176, 0.26561743341404365
770081753421.6548, 0.2612590799031478
870725887014.4199, 0.25762711864406784
996108210680.7126, 0.253268765133172
1126292372794.8706, 0.24818401937046008
1280961232979.7776, 0.24382566585956406
1448373631580.7603, 0.24092009685230015
1618619590876.7903, 0.2380145278450364
1840897618537.259, 0.2351089588377726
2009707893045.7737, 0.2336561743341406
2219814483978.459, 0.23184019370460074
2495290331425.3228, 0.22966101694915259
2724108404513.522, 0.22784503631961267
2973909090291.079, 0.2271186440677967
3265661835475.3267, 0.22530266343825672
3757824507955.0713, 0.22493946731234876
4375041918336.7246, 0.2245762711864408
5275568462114.452, 0.22384987893462482
6474063706655.214, 0.22348668280871686
8038316726599.231, 0.22276029055690094
9636336098822.004, 0.22167070217917695
11153661058174.11, 0.22094430992736097
12985634259697.182, 0.21985472154963692
14682763042989.094, 0.21803874092009706
16994691830954.691, 0.21622276029055715
19328499355695.926, 0.2151331719128331
21727138871888.11, 0.21404358353510916
24566719289804.723, 0.21295399515738522
27940360595398.97, 0.21150121065375332
31777289470023.035, 0.2107748184019374
35512482524972.03, 0.21150121065375332
39225164683755.875, 0.21259079903147726
45136726520778.13, 0.214043583535109
49855583309845.45, 0.2151331719128331
57034661107291.414, 0.21259079903147704
66015264726633.414, 0.21041162227602916
79603362690147.77, 0.20786924939467316

